Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Overtime
119,1,V,team_pit,2,0,1,3,-115,-110,0
119,2,H,team_phi,0,1,0,1,6o25,6o30,0
119,3,V,team_ott,1,1,2,4,6u20,6u35,0
119,4,H,team_wpg,1,0,0,1,-120,-125,0
119,5,V,team_chi,3,1,1,5,5o15,5o35,0
119,6,H,team_lak,0,1,1,2,-130,-125,0
119,7,V,team_nyr,0,1,0,1,5o20,5o25,0
119,8,H,team_bos,1,1,1,3,-120,-140,0
119,9,V,team_tor,1,1,0,2,5.5u20,5.5u25,0
119,10,H,team_mtl,0,0,1,1,-135,-140,0
119,11,V,team_njd,0,1,1,2,-120,-120,0
119,12,H,team_nyi,0,0,1,1,5o20,5o35,0
119,13,V,team_wsh,1,2,0,3,-104,6u40,0
119,14,H,team_tbl,2,1,3,6,6u20,-115,0
119,15,V,team_car,0,1,0,1,5o25,5o40,0
119,16,H,team_fla,4,1,0,5,-120,-120,0
119,17,V,team_det,0,0,0,0,5o15,5o30,0
119,18,H,team_stl,2,2,2,6,-135,-140,0
119,19,V,team_cbj,1,1,0,3,5.5u20,5.5u25,1
119,20,H,team_nsh,2,0,0,2,-182,-170,0
119,21,V,team_ari,0,2,1,3,5o15,5o25,0
119,22,H,team_dal,1,1,2,4,-125,-120,0
119,23,V,team_col,1,0,1,2,5o25,5o25,0
119,24,H,team_min,0,3,1,4,-130,-135,0
119,25,V,team_ana,2,4,1,7,5.5u15,5.5u45,0
119,26,H,team_van,2,0,1,3,-175,-150,0
120,51,V,team_phi,0,2,0,2,5.5o10,5.5o15,0
120,52,H,team_buf,1,1,3,5,-115,-135,0
120,53,V,team_pit,3,1,2,6,5.5u10,-110,0
120,54,H,team_nyr,1,0,2,3,-115,5.5u35,0
120,55,V,team_sjs,0,3,1,4,-104,-125,0
120,56,H,team_cgy,1,0,0,1,5o35,5o40,0
120,57,V,team_dal,0,0,0,0,5o35,5o45,0
120,58,H,team_min,1,0,0,1,-145,-155,0
120,59,V,team_edm,0,1,1,3,5.5u10,5.5u25,1
120,60,H,team_van,1,1,0,2,-150,-140,0
120,61,V,team_chi,1,3,2,6,-115,-110,0
120,62,H,team_ari,1,1,2,4,5.5u40,5.5u35,0
121,1,V,team_wpg,1,0,0,1,5.5o15,5.5o15,0
121,2,H,team_bos,1,0,0,2,-197,-200,1
121,3,V,team_tbl,0,0,3,3,-115,-120,0
121,4,H,team_nyi,0,3,1,4,5.5o35,5.5o30,0
121,5,V,team_stl,2,0,1,4,5o15,-125,1
121,6,H,team_nsh,2,1,0,3,-109,5o15,0
121,7,V,team_buf,1,1,0,2,5.5u09,5.5u25,0
121,8,H,team_tor,0,0,1,1,-115,-120,0
121,9,V,team_fla,0,0,0,0,5.5u20,5.5u25,0
121,10,H,team_ott,1,1,2,4,-140,-140,0
121,11,V,team_det,0,2,1,4,-125,-130,1
121,12,H,team_cbj,0,1,2,3,5.5u09,5.5u30,0
121,13,V,team_ana,3,0,2,5,-104,-120,0
121,14,H,team_cgy,2,1,1,4,5.5u20,5.5u35,0
122,51,V,team_wpg,2,2,0,4,5.5o35,5.5o15,0
122,52,H,team_wsh,1,0,1,2,-170,-160,0
122,53,V,team_tbl,2,0,2,4,5.5o40,5.5o20,0
122,54,H,team_car,0,1,0,1,-135,-150,0
122,55,V,team_fla,0,1,0,1,5.5u31,5.5u45,0
122,56,H,team_mtl,2,2,0,4,-148,-150,0
122,57,V,team_phi,0,0,0,0,5.5u26,-115,0
122,58,H,team_njd,2,1,0,3,-120,5.5u30,0
122,59,V,team_dal,1,0,1,2,5.5u14,5.5u15,0
122,60,H,team_det,0,0,1,1,-165,-130,0
122,61,V,team_nsh,1,0,2,3,5o25,5o35,0
122,62,H,team_min,1,0,0,1,-130,-150,0
122,63,V,team_stl,0,0,2,2,5.5u25,5.5u35,0
122,64,H,team_chi,1,1,1,3,-125,-125,0
122,65,V,team_lak,1,0,0,1,-104,-125,0
122,66,H,team_col,0,0,3,3,5o25,5o30,0
122,67,V,team_sjs,6,0,0,6,5.5u30,-125,0
122,68,H,team_edm,1,1,1,3,100,5.5u25,0
123,1,V,team_tor,0,3,2,5,6,6,0
123,2,H,team_pit,1,1,0,2,-220,-220,0
123,3,V,team_bos,0,2,1,3,5o20,5o30,0
123,4,H,team_nyr,2,1,0,4,-130,-130,1
123,5,V,team_cgy,0,2,0,2,5.5u30,5.5u30,0
123,6,H,team_van,0,2,0,3,-175,-175,1
123,7,V,team_cbj,0,1,0,1,5.5u30,5.5u30,0
123,8,H,team_ari,0,2,3,5,-165,-165,0
124,51,V,team_nyi,1,2,4,7,5.5,5.5,0
124,52,H,team_tor,3,0,1,4,-130,-115,0
124,53,V,team_nyr,0,0,1,1,5.5u40,-115,0
124,54,H,team_phi,0,2,0,2,-125,5.5u40,0
124,55,V,team_mtl,0,4,0,4,5.5u30,5.5u30,0
124,56,H,team_wsh,0,0,1,1,-140,-130,0
124,57,V,team_buf,0,2,1,3,5.5u25,5.5u25,0
124,58,H,team_car,0,4,2,6,-120,-130,0
124,59,V,team_ott,1,1,1,3,-104,-130,0
124,60,H,team_fla,1,0,0,1,5.5u25,5.5u25,0
124,61,V,team_nsh,0,0,0,0,5o20,5o20,0
124,62,H,team_stl,1,1,1,3,-165,-175,0
124,63,V,team_chi,0,1,1,3,-130,-125,1
124,64,H,team_dal,1,1,0,2,5.5,5.5,0
124,65,V,team_cbj,0,0,0,0,5.5u20,5.5u25,0
124,66,H,team_col,2,0,2,4,-170,-160,0
124,67,V,team_lak,0,1,0,1,-125,-130,0
124,68,H,team_edm,0,0,1,2,5o35,5o40,1
124,69,V,team_ari,0,1,2,3,5.5u20,5.5u25,0
124,70,H,team_sjs,1,0,4,5,-175,-200,0
125,1,V,team_nyi,1,1,0,2,5.5u15,5.5u20,0
125,2,H,team_bos,1,1,2,4,-205,-200,0
125,3,V,team_car,0,0,3,3,5.5u20,5.5u25,0
125,4,H,team_buf,0,0,1,1,-145,-155,0
125,5,V,team_wsh,0,0,2,2,5.5u30,5.5u45,0
125,6,H,team_njd,1,1,0,3,-135,-170,1
125,7,V,team_ott,0,4,0,4,5.5o35,5.5o35,0
125,8,H,team_tbl,1,2,3,6,-115,-130,0
125,9,V,team_min,0,2,1,3,5.5u20,5.5u45,0
125,10,H,team_det,0,4,1,5,-130,-125,0
125,11,V,team_pit,2,0,0,2,-135,-140,0
125,12,H,team_wpg,0,3,1,4,5.5o35,5.5o35,0
125,13,V,team_van,2,1,2,5,5.5u09,5.5u15,0
125,14,H,team_ana,0,0,0,0,-115,-120,0
126,51,V,team_col,0,0,0,0,5.5u15,5.5u25,0
126,52,H,team_sjs,2,2,0,4,-160,-160,0
126,53,V,team_tor,2,0,0,2,5.5u20,5.5u35,0
126,54,H,team_nyr,0,1,4,5,-170,-180,0
126,55,V,team_chi,1,1,1,3,-145,-170,0
126,56,H,team_cbj,1,0,1,2,5.5o10,5.5o15,0
126,57,V,team_phi,3,2,2,7,-125,-115,0
126,58,H,team_fla,0,1,0,1,5.5u35,5.5u45,0
126,59,V,team_stl,1,3,0,4,-130,-165,0
126,60,H,team_dal,2,0,1,3,5o15,5o30,0
126,61,V,team_lak,0,3,1,4,-130,-135,0
126,62,H,team_ari,0,1,1,2,5o30,5o45,0
126,63,V,team_edm,1,1,1,3,5.5u15,5.5u15,0
126,64,H,team_cgy,2,2,0,4,-120,-130,0
126,65,V,team_nsh,1,0,1,2,5.5u35,-115,0
126,66,H,team_ana,0,1,1,3,-120,5.5u40,1
127,1,V,team_buf,1,0,1,2,5.5u20,5.5u25,0
127,2,H,team_wsh,1,1,1,3,-115,-135,0
127,3,V,team_pit,1,0,0,2,-120,-110,1
127,4,H,team_ott,0,1,0,1,5.5o40,5.5o35,0
127,5,V,team_njd,0,1,2,3,5o04,-110,0
127,6,H,team_mtl,2,0,1,4,-109,5o20,1
127,7,V,team_phi,1,0,0,1,6u15,6u15,0
127,8,H,team_tbl,3,0,2,5,-115,-145,0
127,9,V,team_min,0,3,1,4,5o15,5o25,0
127,10,H,team_stl,1,1,2,5,-156,-160,1
127,11,V,team_det,0,0,1,1,5.5o09,5.5o15,0
127,12,H,team_chi,1,0,0,2,-140,-150,1
127,13,V,team_nyi,1,0,3,4,5.5o20,5.5o15,0
127,14,H,team_wpg,1,1,2,5,-140,-135,1
127,15,V,team_van,0,1,0,1,5.5o04,5.5u20,0
127,16,H,team_sjs,2,1,1,4,-125,-120,0
128,51,V,team_bos,2,1,2,5,-125,-110,0
128,52,H,team_car,1,2,0,3,5.5u10,5.5,0
128,53,V,team_dal,0,1,0,1,-104,-120,0
128,54,H,team_cbj,0,1,1,2,5.5u15,5.5u35,0
128,55,V,team_nsh,0,0,0,0,-104,-120,0
128,56,H,team_ari,1,1,2,4,5.5u15,5.5u30,0
128,57,V,team_col,0,0,1,1,5.5u15,5.5u25,0
128,58,H,team_edm,2,1,1,4,-130,-150,0
128,59,V,team_van,1,1,0,2,5o25,5o30,0
128,60,H,team_lak,0,1,1,3,-130,-145,1
129,1,V,team_njd,0,1,0,1,5o20,5o30,0
129,2,H,team_bos,0,0,1,2,-150,-165,1
129,3,V,team_phi,0,0,1,1,5.5u25,5.5u35,0
129,4,H,team_nyr,1,1,0,2,-151,-170,0
129,5,V,team_tor,1,2,0,4,5.5u20,5.5u20,1
129,6,H,team_buf,1,1,1,3,-155,-155,0
129,7,V,team_nyi,1,3,0,4,6u20,5.5o30,0
129,8,H,team_pit,0,0,1,1,-210,-210,0
129,9,V,team_wpg,1,2,0,3,5.5u15,5.5u40,0
129,10,H,team_mtl,2,1,1,4,-145,-135,0
129,11,V,team_fla,1,0,1,2,5.5o20,5.5o15,0
129,12,H,team_tbl,2,2,1,5,-175,-170,0
129,13,V,team_wsh,2,0,0,2,5.5u20,5.5u20,0
129,14,H,team_ott,0,1,2,3,-145,-145,0
129,15,V,team_dal,0,1,0,1,5.5u20,5.5u40,0
129,16,H,team_det,0,2,2,4,-151,-170,0
129,17,V,team_cbj,0,1,1,2,5.5u35,5.5u40,0
129,18,H,team_min,2,0,1,3,-171,-200,0
129,19,V,team_ana,0,2,0,2,5.5u09,5.5u15,0
129,20,H,team_sjs,1,0,1,3,-166,-165,1
130,51,V,team_mtl,1,0,0,1,5.5u15,5.5u20,0
130,52,H,team_ott,1,3,1,5,-150,-150,0
130,53,V,team_chi,2,0,0,2,-115,-135,0
130,54,H,team_min,1,1,0,3,5.5u15,5.5u35,1
130,55,V,team_edm,1,0,0,2,5.5u15,5.5u20,1
130,56,H,team_ari,0,0,1,1,-120,-130,0
130,57,V,team_col,0,0,0,0,5.5u25,5.5u40,0
130,58,H,team_van,1,1,1,3,-160,-180,0
131,1,V,team_pit,1,0,2,3,5.5u15,5.5u45,0
131,2,H,team_nyr,0,0,0,0,-125,-120,0
131,3,V,team_buf,0,3,4,7,5.5u25,5.5u35,0
131,4,H,team_bos,0,3,1,4,-177,-175,0
131,5,V,team_nyi,1,2,1,5,5.5u50,5.5u50,1
131,6,H,team_njd,0,3,1,4,-165,-140,0
131,7,V,team_stl,3,0,1,4,-170,-180,0
131,8,H,team_cbj,0,1,0,1,5o40,5o40,0
131,9,V,team_wsh,1,1,0,2,5.5u15,-110,0
131,10,H,team_tor,1,0,2,3,-120,5.5o15,0
131,11,V,team_wpg,0,1,2,3,-115,-110,0
131,12,H,team_fla,0,1,5,6,5.5u09,5.5u25,0
131,13,V,team_col,1,2,3,6,5.5u15,5.5u45,0
131,14,H,team_cgy,1,2,0,3,-140,-175,0
131,15,V,team_edm,0,1,1,2,5.5u09,5.5u20,0
131,16,H,team_sjs,0,2,0,3,-193,-200,1
131,17,V,team_nsh,1,0,0,2,5,5u20,1
131,18,H,team_lak,1,0,0,1,-155,-155,0
201,51,V,team_ott,0,0,0,0,5.5u15,5.5u15,0
201,52,H,team_car,1,0,0,1,-121,-125,0
201,53,V,team_phi,0,1,1,2,5.5u09,-120,0
201,54,H,team_wsh,0,1,2,3,-116,5.5u15,0
201,55,V,team_stl,2,1,0,3,5.5u30,-110,0
201,56,H,team_det,2,0,3,5,-109,5.5u45,0
201,57,V,team_wpg,0,0,3,3,6u09,6,0
201,58,H,team_tbl,3,3,2,8,-155,-200,0
201,59,V,team_ari,1,2,0,3,5o35,5o35,0
201,60,H,team_dal,2,1,0,4,-128,-120,1
201,61,V,team_min,1,0,0,1,5.5u35,5.5u40,0
201,62,H,team_ana,0,1,2,3,-123,-125,0
201,63,V,team_chi,0,0,1,1,5.5u09,5.5u35,0
201,64,H,team_van,1,0,0,2,-115,-130,1
202,1,V,team_njd,0,1,0,1,5.5u30,5.5u35,0
202,2,H,team_pit,0,2,3,5,-160,-155,0
202,3,V,team_buf,0,0,1,1,5.5u35,5.5u50,0
202,4,H,team_mtl,1,3,2,6,-128,-135,0
202,5,V,team_edm,1,0,0,1,5.5u15,5.5u50,0
202,6,H,team_col,0,2,1,3,-118,-130,0
202,7,V,team_bos,1,0,0,1,-125,-150,0
202,8,H,team_tor,0,0,0,0,5.5u15,5.5u20,0
202,9,V,team_det,1,0,1,2,-128,-135,0
202,10,H,team_cbj,1,2,1,4,5.5u20,5.5u30,0
202,11,V,team_nyr,0,1,2,3,5.5o04,5.5o20,0
202,12,H,team_tbl,0,1,1,2,-119,-125,0
202,13,V,team_car,2,0,1,3,5.5o04,5.5,0
202,14,H,team_phi,3,2,0,5,-149,-130,0
202,15,V,team_dal,0,0,0,0,5o30,5o40,0
202,16,H,team_ari,0,1,1,2,-135,-155,0
202,17,V,team_chi,0,0,2,3,-120,-115,1
202,18,H,team_cgy,0,0,2,2,5.5o04,5.5,0
202,19,V,team_lak,2,2,0,4,-109,-115,0
202,20,H,team_ana,3,2,2,7,5o15,5o20,0
202,21,V,team_nsh,0,0,1,2,5o25,5o20,1
202,22,H,team_sjs,0,0,1,1,-155,-180,0
203,51,V,team_pit,2,3,1,6,-120,-135,0
203,52,H,team_wsh,1,1,1,3,5.5u25,5.5u20,0
203,53,V,team_ott,1,0,0,1,5.5u25,5.5u50,0
203,54,H,team_mtl,2,0,0,2,-120,-130,0
203,55,V,team_fla,1,2,1,4,5.5u25,5.5u35,0
203,56,H,team_buf,2,1,0,3,-155,-145,0
203,57,V,team_njd,0,0,3,3,5.5u35,5.5u40,0
203,58,H,team_nyi,0,0,0,0,-115,-125,0
204,1,V,team_car,0,2,2,4,5.5o04,5.5,0
204,2,H,team_tor,1,0,0,1,-110,-120,0
204,3,V,team_dal,2,1,0,3,5o20,5o20,0
204,4,H,team_col,1,1,0,2,-135,-130,0
204,5,V,team_min,0,1,0,1,5o15,5o25,0
204,6,H,team_ari,1,1,0,2,-120,-135,0
204,7,V,team_van,0,1,1,3,-115,-130,1
204,8,H,team_edm,1,1,0,2,5.5u25,5.5u45,0
204,9,V,team_sjs,1,0,0,1,5.5u15,-110,0
204,10,H,team_ana,0,0,2,2,-105,5.5u25,0
205,51,V,team_pit,1,1,2,4,-133,-145,0
205,52,H,team_nyi,0,0,2,2,5.5o25,5.5o30,0
205,53,V,team_nyr,0,0,1,1,-104,-110,0
205,54,H,team_njd,2,0,1,3,5u15,5u15,0
205,55,V,team_lak,0,3,1,4,-123,-155,0
205,56,H,team_cbj,1,1,0,2,5.5u30,5.5u40,0
205,57,V,team_tor,2,1,0,3,5.5o04,5.5,0
205,58,H,team_wsh,1,0,1,2,-145,-155,0
205,59,V,team_tbl,0,0,1,1,6u15,6u15,0
205,60,H,team_phi,0,1,1,2,-113,-120,0
205,61,V,team_buf,1,1,1,3,-140,5.5u30,0
205,62,H,team_ott,3,1,0,4,5.5u25,-145,0
205,63,V,team_cgy,2,1,1,4,5.5u20,5.5u30,0
205,64,H,team_det,0,1,0,1,-163,-150,0
205,65,V,team_fla,1,1,0,2,5.5u09,5.5u15,0
205,66,H,team_wpg,0,2,0,3,-148,-135,1
205,67,V,team_nsh,3,2,1,6,5u15,5u30,0
205,68,H,team_stl,0,1,0,1,-165,-200,0
205,69,V,team_chi,3,1,1,5,5.5u25,-110,0
205,70,H,team_sjs,3,0,0,3,-130,5.5u35,0
206,1,V,team_bos,0,0,2,2,-109,-110,0
206,2,H,team_mtl,0,1,0,1,5o20,5o30,0
206,3,V,team_ana,2,1,0,3,5o20,-130,0
206,4,H,team_col,0,0,0,0,-120,5o50,0
206,5,V,team_dal,0,2,0,3,5o20,5o35,1
206,6,H,team_edm,0,1,1,2,-120,-120,0
207,51,V,team_cgy,1,1,1,4,5.5u15,-115,1
207,52,H,team_cbj,2,0,1,3,-109,5.5u25,0
207,53,V,team_nyi,0,1,0,1,5.5u30,5.5u50,0
207,54,H,team_nyr,2,1,1,4,-160,-160,0
207,55,V,team_mtl,1,2,1,4,5.5u30,5.5u30,0
207,56,H,team_buf,1,1,2,5,-125,-140,1
207,57,V,team_wsh,1,0,1,2,5.5o15,5.5o25,0
207,58,H,team_pit,0,5,0,5,-195,-200,0
207,59,V,team_tbl,0,1,1,2,5.5u15,5.5u25,0
207,60,H,team_njd,0,2,2,4,-125,-130,0
207,61,V,team_fla,1,0,1,3,5.5u15,5.5u40,1
207,62,H,team_phi,1,1,0,2,-158,-145,0
207,63,V,team_car,0,1,1,3,5.5u20,5.5u15,1
207,64,H,team_ott,1,1,0,2,-128,-125,0
207,65,V,team_tor,0,1,2,3,5.5o15,5.5o20,0
207,66,H,team_wpg,0,1,1,2,-150,-135,0
207,67,V,team_lak,0,0,0,0,5u25,-115,0
207,68,H,team_nsh,1,2,0,3,-125,5u30,0
207,69,V,team_det,2,2,1,5,5.5u20,5.5u45,0
207,70,H,team_stl,0,1,0,1,-165,-190,0
207,71,V,team_van,2,2,0,4,-104,-120,0
207,72,H,team_min,0,0,1,1,5o15,5,0
207,73,V,team_chi,4,2,0,6,-109,-110,0
207,74,H,team_ari,0,1,1,2,5o35,5o50,0
208,1,V,team_ana,0,1,0,1,-104,-120,0
208,2,H,team_dal,2,0,1,3,5o20,5o40,0
209,51,V,team_pit,1,0,0,1,-115,-110,0
209,52,H,team_njd,0,1,2,3,5.5u25,5.5u40,0
209,53,V,team_car,1,1,1,3,5.5u15,5.5u25,0
209,54,H,team_phi,1,2,0,4,-130,-130,1
209,57,V,team_wpg,0,0,1,1,5.5o15,5.5o25,0
209,58,H,team_ott,0,0,0,0,-140,-165,0
209,59,V,team_edm,0,1,0,1,5.5u25,5.5u30,0
209,60,H,team_det,0,1,1,2,-160,-170,0
209,61,V,team_ari,0,0,0,1,5.5u25,5.5u45,1
209,62,H,team_sjs,0,0,0,0,-170,-160,0
209,63,V,team_fla,0,0,0,0,5.5u20,5.5u35,0
209,64,H,team_wsh,1,2,2,5,-120,-130,0
209,65,V,team_buf,1,1,1,3,5.5o20,5.5o25,0
209,66,H,team_nyi,1,1,0,2,-115,-120,0
209,67,V,team_tor,2,2,2,6,5o35,5o50,0
209,68,H,team_mtl,0,0,0,0,-155,-170,0
209,69,V,team_ana,1,3,1,6,5o30,5o40,1
209,70,H,team_stl,3,0,2,5,-170,-190,0
209,71,V,team_nsh,1,0,0,1,5u25,5u35,0
209,72,H,team_min,0,1,0,2,-126,-130,1
209,73,V,team_cgy,1,0,0,1,5.5u20,5.5u30,0
209,74,H,team_van,0,3,2,5,-193,-200,0
210,1,V,team_lak,1,0,1,2,5o35,-110,0
210,2,H,team_det,2,0,1,3,-125,5o40,0
210,3,V,team_edm,1,0,2,3,-115,-115,0
210,4,H,team_cbj,0,0,1,1,5.5u25,5.5u35,0
210,5,V,team_bos,0,1,2,3,-130,-145,0
210,6,H,team_buf,0,1,0,1,5.5o04,5.5,0
210,7,V,team_njd,1,2,0,3,5o40,5o45,0
210,8,H,team_pit,0,0,1,1,-160,-165,0
210,9,V,team_tbl,0,1,0,1,5.5u15,5.5u25,0
210,10,H,team_nyr,2,1,2,5,-145,-145,0
210,11,V,team_chi,0,2,1,3,-125,-130,0
210,12,H,team_nsh,0,0,0,0,5o30,5o20,0
211,51,V,team_sjs,0,1,1,2,-155,-190,0
211,52,H,team_cbj,1,2,3,6,5.5u25,5.5u25,0
211,53,V,team_car,1,1,4,6,5.5o10,5.5o20,0
211,54,H,team_nyi,1,2,1,4,-110,-115,0
211,55,V,team_phi,1,0,1,2,5.5u15,-115,0
211,56,H,team_tor,1,3,1,5,-110,5.5u20,0
211,57,V,team_lak,1,2,1,4,5u09,5,0
211,58,H,team_stl,0,1,0,1,-152,-165,0
211,59,V,team_min,0,1,0,2,5o35,-110,1
211,60,H,team_cgy,0,0,1,1,-110,5o50,0
211,61,V,team_ari,1,0,1,3,5.5u35,-120,1
211,62,H,team_col,0,2,0,2,-110,5o30,0
212,1,V,team_car,0,2,2,4,5o20,5o40,0
212,2,H,team_njd,1,0,1,2,-148,-155,0
212,3,V,team_buf,0,0,0,0,5.5u09,5.5u30,0
